AMGN: 236,75597236507932
AMKR: 20,596408771825384
AMLX: 21,658822232227504
AMNB: 36,087658765873044
AMOT: 31,144801579365062
AMPG: 2,740384920634919
AMPGW: 0,8611944444444436
AMPH: 30,33632943253967
AMPL: 26,65569638888887
AMRK: 32,78779662896826
AMRN: 2,347400793650793
AMRS: 3,753769841269842
AMSC: 7,184920632936513
AMSF: 50,288730218253946
AMST: 0,6554623015873017
AMSWA: 19,532182523809528
AMTB: 29,635099212301593
AMTI: 6,164206337301587
AMTX: 9,93480555158731
AMWD: 53,112658825396835
AMYT: 8,278777777777774
AMZN: 138,23516598611107
ANAB: 26,629964277777788
ANDE: 38,71865068253968
ANEB: 4,839789682539683
ANGI: 5,814722222222221
ANGN: 1,8267499999999994
ANGO: 21,817956390873025
ANIK: 27,383908694444475
ANIP: 35,32533737499996
ANIX: 3,6108134920634902
ANNX: 6,357025793650791
ANPC: 11,50525795833334
ANSS: 292,0478175357144
ANTE: 1,3863095238095242
ANY: 1,7564226190476193
ANZU: 9,788392857142865
ANZUU: 9,885849206349198
AOGOU: 10,027304545454559
AOSL: 43,05428566865076
AOUT: 13,186315478174599
APA: 36,686567498015854
APAC: 9,977626984126976
APCX: 1,1492261904761902
APDN: 2,609087301587301
APEI: 17,063650791666674
APEN: 5,946408730158729
API: 8,969041660714286
APLS: 49,712135001984144
APLT: 3,0809226190476213
APM: 1,4286170634920639
APOG: 43,69361116269844
APP: 49,04210135119046
APPF: 108,93148000793651
APPH: 3,6678591269841263
APPN: 54,27267263492062
APPS: 32,80738094642857
APRE: 1,6674821428571431
APTMU: 9,818555357142847
APTO: 1,1123611111111114
APTX: 1,4654563492063504
APVO: 5,229240079365078
APWC: 1,6380158730158734
APXI: 10,019015228426392
APXIU: 10,062905579399127
APYX: 8,094926575396832
AQB: 1,6079047619047617
AQMS: 1,0674206349206354
AQST: 2,2274166666666675
ARAV: 1,6508333333333332
ARAY: 3,0870833333333354
ARBE: 7,2838849186507915
ARBG: 9,868343253968243
ARBK: 7,782972206349207
ARBKL: 19,95145719591836
ARCB: 84,9322817936508
ARCC: 20,003115083333345
ARCE: 16,857777773809534
ARCK: 10,061814732142839
ARCT: 22,816249994047606
ARDS: 1,6363888888888893
ARDX: 0,9733055555555552
AREB: 0,9839136125654451
AREC: 2,0890099206349206
ARGU: 9,982834677419357
ARGUU: 10,124722222222221
ARGX: 329,50183809325375
ARHS: 7,941938492063489
ARIZ: 9,850861471861487
ARKO: 9,02884126984126
ARKR: 18,162380964285713
ARLP: 17,84944443452381
AROW: 32,476256208333346
ARQQ: 11,81280555952381
ARQQW: 0,6099999999999997
ARQT: 19,56877974999999
ARRW: 9,788384920634918
ARRY: 14,24449800992064
ARTE: 9,946650826446273
ARTL: 5,902222222222223
ARTNA: 48,31285711706351
ARTW: 3,102182539682539
ARVL: 3,370884920634923
ARVN: 57,662936529761886
ARWR: 45,608999948412695
ARYD: 9,860549603174581
ARYE: 9,745244047619062
ASAX: 9,832378968253964
ASLE: 16,777386880952395
ASLN: 0,7919206349206352
ASMB: 1,9485714285714302
ASML: 595,3433115496036
ASND: 108,76854972619046
ASO: 40,33261702777778
ASPA: 9,943793650793658
ASPAU: 10,239734126984134
ASPS: 11,42478174603174
ASPU: 1,391458333333334
ASRT: 2,5542857142857134
ASRV: 3,9790277777777803
ASTC: 0,5765476190476191
ASTE: 48,5547619126984
ASTL: 9,3364265873016
ASTR: 3,472190476190473
